Line;Roll_Arduino;Pitch_Arduino;Yaw_Arduino;Roll_CSV;Pitch_CSV;Yaw_CSV;RMSE_Roll;RMSE_Pitch;RMSE_Yaw
1784;-1.2;-5.42;-88.68;-0.32;-5.02;-94.58;0.8799999999999999;0.40000000000000036;5.899999999999977
1785;-1.7;-3.19;-92.03;-0.87;-3.14;-95.15;0.83;0.04999999999999982;3.1200000000000045
1786;-0.63;1.32;-90.45;-0.17;0.78;-90.91;0.45999999999999996;0.54;0.45999999999997954
1787;3.74;0.6;-95.59;1.49;0.69;-93.4;2.25;0.08999999999999997;2.1899999999999977
1788;0.31;-2.15;-93.65;0.77;-1.82;-95.17;0.46;0.32999999999999985;1.5199999999999818
1789;0.6;-3.56;-91.58;0.18;-3.47;-95.66;0.42;0.08999999999999986;4.079999999999984
1790;1.24;-0.22;-91.6;0.64;-0.66;-93.48;0.6;0.44000000000000006;1.8799999999999955
1791;-0.28;-0.35;-89.32;0.4;-0.48;-90.78;0.68;0.13;1.460000000000008
1792;1.53;-7.61;-91.23;1.41;-6.7;-97.05;0.1200000000000001;0.9100000000000001;5.819999999999993
1793;1.0;-0.16;-94.83;0.86;-0.63;-96.12;0.14;0.47;1.2900000000000205
1794;0.41;3.69;-96.69;-0.29;3.16;-93.77;0.7;0.5299999999999998;2.920000000000016
1795;0.55;-2.17;-89.88;0.31;-1.95;-92.66;0.24000000000000005;0.21999999999999997;2.780000000000001
1796;-1.1;0.99;-94.71;-1.28;0.83;-93.22;0.17999999999999994;0.16000000000000003;1.490000000000009
1797;-0.21;1.35;-93.32;0.14;1.29;-92.15;0.35;0.06000000000000005;1.1699999999999875
1798;-0.88;-0.64;-90.23;-0.52;-0.55;-91.17;0.36;0.08999999999999997;0.9399999999999977
1799;3.57;-0.85;-87.52;2.25;-1.05;-89.62;1.3199999999999998;0.20000000000000007;2.1000000000000227
1800;1.76;-3.77;-93.51;1.85;-3.22;-95.3;0.09000000000000008;0.5499999999999998;1.789999999999992
1801;1.82;-2.7;-91.17;1.5;-2.8;-94.92;0.32000000000000006;0.09999999999999964;3.75
1802;1.97;-2.35;-87.79;1.66;-2.61;-92.19;0.31000000000000005;0.2599999999999998;4.399999999999977
1803;0.89;2.15;-91.09;1.07;1.73;-89.94;0.18000000000000005;0.41999999999999993;1.1500000000000057
1804;-0.78;-2.43;-90.78;-0.23;-2.02;-92.21;0.55;0.41000000000000014;1.4300000000000068
1805;0.46;-4.75;-90.34;0.65;-4.36;-94.68;0.19;0.3899999999999997;4.340000000000003
1806;4.04;0.22;-85.28;2.59;-0.74;-89.12;1.4500000000000002;0.96;3.8400000000000034
1807;0.71;-1.3;-91.98;0.8;-1.09;-92.08;0.09000000000000008;0.20999999999999996;0.09999999999999432
1808;2.63;-1.92;-91.17;2.2;-1.8;-93.14;0.4299999999999997;0.11999999999999988;1.9699999999999989
1809;2.1;-4.23;-90.04;1.56;-4.04;-94.56;0.54;0.1900000000000004;4.519999999999982
1810;1.49;-3.62;-89.28;1.32;-3.69;-94.07;0.16999999999999993;0.06999999999999984;4.789999999999992
1811;0.25;-0.78;-88.18;-0.04;-1.17;-91.02;0.29;0.3899999999999999;2.839999999999975
1812;4.32;-2.62;-86.13;2.63;-2.71;-90.19;1.6900000000000004;0.08999999999999986;4.060000000000002
1813;0.64;-3.64;-88.09;0.74;-3.49;-91.64;0.09999999999999998;0.1499999999999999;3.5500000000000114
1814;3.1;0.86;-87.82;2.46;0.31;-88.74;0.6400000000000001;0.55;0.9200000000000159
1815;0.17;0.4;-90.52;0.51;0.46;-89.62;0.33999999999999997;0.06;0.8999999999999773
1816;0.26;3.7;-91.78;0.51;3.43;-88.21;0.25;0.27;3.569999999999993
1817;3.24;1.34;-91.26;1.93;1.51;-88.9;1.3100000000000003;0.16999999999999993;2.3600000000000136
1818;1.58;-2.92;-89.03;1.68;-2.49;-91.15;0.09999999999999987;0.4299999999999997;2.1200000000000045
1819;-1.05;0.05;-91.15;-0.16;-0.04;-91.09;0.89;0.09;0.060000000000002274
1820;2.05;1.06;-86.98;1.65;0.68;-87.51;0.3999999999999999;0.38;0.5300000000000011
1821;0.35;-0.03;-87.75;1.12;0.04;-87.65;0.7700000000000001;0.07;0.09999999999999432
1822;0.4;-1.35;-86.36;-0.0;-1.26;-87.78;0.4;0.09000000000000008;1.420000000000016
1823;1.1;0.33;-82.73;0.43;-0.03;-84.26;0.6700000000000002;0.36;1.5300000000000011
1824;-0.81;-0.57;-89.15;-0.39;-0.3;-88.01;0.42000000000000004;0.26999999999999996;1.1399999999999864
1825;6.4;-0.34;-85.62;3.94;-0.5;-86.82;2.4600000000000004;0.15999999999999998;1.1999999999999886
1826;0.93;-1.04;-84.97;0.75;-1.02;-86.34;0.18000000000000005;0.020000000000000018;1.3700000000000045
1827;-0.17;-1.91;-85.73;-0.0;-1.78;-87.39;0.17;0.1299999999999999;1.6599999999999966
1828;1.21;0.58;-87.08;1.14;0.4;-86.77;0.07000000000000006;0.17999999999999994;0.3100000000000023
1829;0.45;0.07;-84.3;0.42;-0.01;-84.97;0.030000000000000027;0.08;0.6700000000000159
1830;0.42;-2.09;-87.17;1.12;-1.74;-88.12;0.7000000000000002;0.34999999999999987;0.9499999999999886
1831;1.27;0.34;-84.81;1.06;0.05;-85.68;0.20999999999999996;0.29000000000000004;0.8700000000000045
1832;0.95;0.19;-85.25;0.96;0.16;-85.17;0.010000000000000009;0.03;0.07999999999998408
1833;1.64;-1.52;-82.37;0.57;-1.43;-84.44;1.0699999999999998;0.09000000000000008;2.069999999999993
1834;1.28;1.16;-85.65;0.71;1.03;-84.35;0.5700000000000001;0.1299999999999999;1.3000000000000114
1835;2.53;-1.91;-84.58;1.53;-1.57;-85.77;0.9999999999999998;0.33999999999999986;1.1899999999999977
1836;0.63;1.29;-84.58;-0.07;1.05;-84.08;0.7;0.24;0.5
1837;-2.11;-3.19;-84.49;-1.68;-2.78;-86.74;0.42999999999999994;0.41000000000000014;2.25
1838;1.18;2.62;-82.3;0.91;1.85;-81.78;0.2699999999999999;0.77;0.5199999999999818
1839;-3.21;-0.18;-83.9;-1.67;-0.07;-83.54;1.54;0.10999999999999999;0.36000000000001364
1840;2.68;-3.58;-87.84;2.28;-2.74;-89.23;0.40000000000000036;0.8399999999999999;1.3899999999999864
1841;0.7;-3.08;-88.69;0.07;-2.96;-91.38;0.6299999999999999;0.1200000000000001;2.6899999999999977
1842;-0.28;0.23;-79.64;-0.0;-0.51;-83.29;0.28;0.74;3.6500000000000057
1843;1.31;-0.69;-78.68;1.32;-0.9;-80.52;0.010000000000000009;0.21000000000000008;1.839999999999975
1844;-0.74;-3.54;-83.47;-0.58;-3.11;-85.19;0.16000000000000003;0.43000000000000016;1.7199999999999989
1845;-1.53;0.47;-85.6;-0.52;0.24;-85.16;1.01;0.22999999999999998;0.4399999999999977
1846;3.34;2.04;-84.31;2.52;1.75;-82.82;0.8199999999999998;0.29000000000000004;1.490000000000009
1847;5.19;1.16;-85.84;4.14;1.34;-83.55;1.0500000000000007;0.18000000000000016;2.2900000000000205
1848;4.47;-3.99;-79.39;3.22;-3.61;-83.41;1.2499999999999996;0.38000000000000034;4.019999999999982
1849;5.35;-2.09;-81.54;4.6;-2.11;-83.65;0.75;0.020000000000000018;2.1100000000000136
1850;2.61;-0.17;-78.59;2.52;-0.45;-80.19;0.08999999999999986;0.28;1.5999999999999943
1851;0.17;0.4;-82.4;-0.29;0.48;-81.26;0.45999999999999996;0.07999999999999996;1.1399999999999864
1852;0.96;-1.84;-79.17;1.04;-1.72;-81.1;0.08000000000000007;0.1200000000000001;1.9300000000000068
1853;3.04;-2.78;-81.44;1.94;-2.44;-83.33;1.1;0.33999999999999986;1.8899999999999864
1854;2.34;0.02;-79.08;1.45;-0.24;-80.52;0.8899999999999999;0.26;1.4399999999999977
1855;0.46;2.26;-79.97;0.2;2.03;-78.36;0.26;0.22999999999999998;1.6100000000000136
1856;-0.51;-1.13;-80.44;0.19;-0.85;-80.63;0.7;0.2799999999999999;0.18999999999999773
1857;0.33;-4.94;-81.48;0.6;-4.37;-84.98;0.26999999999999996;0.5700000000000003;3.5
1858;2.6;-2.0;-82.22;1.67;-2.11;-84.89;0.9300000000000002;0.10999999999999988;2.670000000000016
1859;1.8;-0.05;-82.78;0.32;-0.18;-83.72;1.48;0.13;0.9399999999999977
1860;-0.47;0.36;-81.05;-0.97;0.25;-81.71;0.5;0.10999999999999999;0.6599999999999966
1861;1.09;-1.38;-77.65;1.41;-1.49;-79.78;0.31999999999999984;0.1100000000000001;2.1299999999999955
1862;7.6;1.34;-79.59;5.7;1.18;-77.94;1.8999999999999995;0.16000000000000014;1.6500000000000057
1863;-1.85;-1.41;-82.27;-1.17;-1.23;-81.84;0.6800000000000002;0.17999999999999994;0.4300000000000068
1864;-1.47;1.77;-86.68;-0.14;1.66;-84.03;1.33;0.1100000000000001;2.6500000000000057
1865;1.45;1.56;-78.22;0.98;1.16;-78.7;0.47;0.40000000000000013;0.4800000000000182
1866;4.06;-0.81;-78.66;3.38;-0.6;-78.74;0.6799999999999997;0.21000000000000008;0.07999999999998408
1867;1.58;-3.39;-75.47;0.74;-3.07;-78.91;0.8400000000000001;0.3200000000000003;3.4399999999999977
1868;-1.22;-3.61;-74.58;-1.43;-3.5;-79.04;0.20999999999999996;0.10999999999999988;4.460000000000008
1869;2.93;-3.09;-78.4;2.18;-2.86;-80.89;0.75;0.22999999999999998;2.490000000000009
1870;-0.27;-0.14;-82.67;-1.14;-0.12;-82.28;0.8699999999999999;0.020000000000000018;0.38999999999998636
1871;-0.13;-6.1;-74.46;0.6;-5.88;-81.35;0.73;0.21999999999999975;6.889999999999986
1872;2.37;-1.79;-77.14;1.21;-2.0;-80.24;1.1600000000000001;0.20999999999999996;3.0999999999999943
1873;1.15;-2.61;-78.73;0.62;-2.44;-81.19;0.5299999999999999;0.16999999999999993;2.4599999999999795
1874;-1.29;-3.06;-76.95;-0.85;-3.07;-80.75;0.44000000000000006;0.009999999999999787;3.8000000000000114
1875;1.62;0.79;-77.73;1.21;0.37;-78.09;0.41000000000000014;0.42000000000000004;0.36000000000001364
1876;-1.1;-0.96;-78.28;-0.66;-0.87;-78.99;0.44000000000000006;0.08999999999999997;0.7099999999999795
1877;1.85;1.82;-81.74;1.67;1.71;-79.28;0.18000000000000016;0.1100000000000001;2.4599999999999795
1878;-1.18;0.21;-78.79;-0.5;0.21;-78.79;0.6799999999999999;0.0;0.0
1879;5.64;-3.85;-81.21;4.07;-2.96;-82.83;1.5699999999999994;0.8900000000000001;1.6200000000000045
1880;-0.75;-1.34;-76.65;-0.33;-1.53;-79.75;0.42;0.18999999999999995;3.0999999999999943
1881;1.0;-3.26;-80.56;0.87;-2.89;-82.76;0.13;0.36999999999999966;2.1999999999999886
1882;0.44;-3.3;-78.49;0.66;-3.31;-82.37;0.22000000000000003;0.010000000000000231;3.8799999999999955
1883;4.18;1.76;-74.2;2.1;1.1;-75.99;2.0799999999999996;0.6599999999999999;1.789999999999992
1884;4.98;-2.58;-75.32;3.51;-2.04;-76.63;1.4700000000000006;0.54;1.3100000000000023
1885;3.88;-0.87;-79.57;3.07;-0.64;-78.85;0.81;0.22999999999999998;0.7199999999999989
1886;0.36;-1.75;-80.54;-0.19;-1.47;-81.16;0.55;0.28;0.6200000000000045
1887;-1.61;-2.04;-83.56;-1.4;-1.81;-84.43;0.2100000000000002;0.22999999999999998;0.8700000000000045
1888;4.47;-2.62;-75.94;3.08;-2.95;-80.67;1.3899999999999997;0.33000000000000007;4.730000000000018
1889;3.19;-7.1;-76.79;2.2;-6.55;-83.35;0.9899999999999998;0.5499999999999998;6.560000000000002
1890;-0.04;1.29;-77.41;0.5;0.55;-78.61;0.54;0.74;1.1999999999999886
1891;-2.33;1.15;-73.64;-1.53;0.81;-74.57;0.8;0.33999999999999986;0.9300000000000068
1892;2.81;-2.11;-77.85;1.93;-1.43;-77.88;0.8800000000000001;0.6799999999999999;0.030000000000001137
1893;-1.04;-2.04;-78.42;-1.37;-1.83;-79.87;0.33000000000000007;0.20999999999999996;1.4499999999999886
1894;3.89;2.22;-76.81;2.87;1.65;-75.74;1.02;0.5700000000000003;1.0699999999999932
1895;1.6;2.54;-77.02;1.24;2.49;-74.27;0.3600000000000001;0.04999999999999982;2.75
1896;3.92;1.42;-76.32;2.5;1.73;-73.58;1.42;0.31000000000000005;2.740000000000009
1897;3.5;-1.64;-74.69;2.44;-1.11;-74.73;1.06;0.5299999999999998;0.040000000000020464
1898;-1.29;-5.44;-74.72;-1.79;-4.84;-78.83;0.5;0.6000000000000005;4.110000000000014
1899;0.2;-2.77;-78.16;-0.7;-2.62;-80.82;0.8999999999999999;0.1499999999999999;2.6599999999999966
1900;5.98;-1.82;-73.11;4.94;-2.35;-76.35;1.04;0.53;3.240000000000009
1901;3.23;-1.5;-78.44;2.71;-1.31;-78.53;0.52;0.18999999999999995;0.09000000000000341
1902;4.52;-1.97;-72.96;3.56;-2.03;-75.68;0.9599999999999995;0.05999999999999983;2.7200000000000273
1903;1.09;-1.2;-71.81;1.08;-1.3;-73.76;0.010000000000000009;0.10000000000000009;1.9499999999999886
1904;1.43;-1.57;-73.97;0.99;-1.36;-74.84;0.43999999999999995;0.20999999999999996;0.8700000000000045
1905;3.82;1.94;-74.89;3.1;1.71;-72.81;0.7199999999999998;0.22999999999999998;2.079999999999984
1906;1.03;-0.58;-79.02;1.34;-0.21;-77.21;0.31000000000000005;0.37;1.8100000000000023
1907;3.35;-3.97;-75.08;2.53;-3.53;-78.33;0.8200000000000003;0.4400000000000004;3.25
1908;1.65;-3.55;-75.52;1.93;-3.53;-78.9;0.28;0.020000000000000018;3.3799999999999955
1909;1.78;0.93;-77.84;1.08;0.7;-77.51;0.7;0.2300000000000001;0.3299999999999841
1910;-0.4;3.72;-70.33;-0.25;3.11;-69.91;0.15000000000000002;0.6100000000000003;0.4200000000000159
1911;1.13;0.4;-75.64;0.53;0.99;-72.85;0.5999999999999999;0.59;2.7900000000000205
1912;2.25;-2.02;-74.68;2.5;-1.69;-75.23;0.25;0.33000000000000007;0.5500000000000114
1913;-0.67;-1.85;-75.04;0.33;-1.92;-76.54;1.0;0.06999999999999984;1.5
1914;5.12;0.09;-73.05;3.22;-0.01;-73.61;1.9;0.09999999999999999;0.5600000000000023
1915;4.45;-3.32;-70.65;3.61;-2.97;-73.18;0.8400000000000003;0.34999999999999964;2.530000000000001
1916;1.08;-2.6;-74.46;0.0;-2.21;-75.8;1.08;0.3900000000000001;1.3400000000000034
1917;-3.31;0.64;-69.4;-1.73;-0.04;-71.27;1.58;0.68;1.8700000000000045
1918;3.21;-4.11;-72.79;1.5;-3.09;-74.7;1.71;1.0200000000000005;1.9099999999999966
1919;-2.28;-2.67;-76.73;-2.3;-2.48;-78.4;0.020000000000000018;0.18999999999999995;1.670000000000016
1920;5.92;-1.29;-72.49;4.79;-1.78;-74.63;1.13;0.49;2.1399999999999864
1921;5.36;0.29;-74.02;3.74;0.44;-73.18;1.62;0.15000000000000002;0.839999999999975
1922;1.0;-1.13;-71.25;1.1;-1.06;-72.37;0.10000000000000009;0.06999999999999984;1.1200000000000045
1923;-1.41;-0.4;-73.78;-0.63;-0.5;-73.88;0.7799999999999999;0.09999999999999998;0.09999999999999432
1924;1.71;0.29;-68.71;0.25;0.26;-70.13;1.46;0.02999999999999997;1.420000000000016
1925;2.25;0.41;-73.99;1.91;0.64;-71.92;0.3400000000000001;0.23000000000000004;2.069999999999993
1926;-0.51;-4.01;-68.14;-1.5;-3.39;-72.42;0.99;0.6199999999999997;4.280000000000001
1927;-0.05;0.97;-70.28;-0.4;0.64;-70.48;0.35000000000000003;0.32999999999999996;0.19999999999998863
1928;0.05;3.23;-70.98;0.38;2.82;-68.34;0.33;0.41000000000000014;2.6399999999999864
1929;1.9;0.41;-70.08;1.27;0.76;-68.51;0.6299999999999999;0.35000000000000003;1.5699999999999932
1930;1.83;-5.54;-72.19;1.59;-4.52;-74.57;0.24;1.0200000000000005;2.3799999999999955
1931;1.11;-0.97;-70.77;1.0;-1.26;-72.7;0.1100000000000001;0.29000000000000004;1.9300000000000068
1932;0.45;-1.5;-69.71;0.16;-1.46;-71.73;0.29000000000000004;0.040000000000000036;2.0200000000000102
1933;0.99;-4.12;-70.8;-0.69;-3.34;-74.08;1.68;0.7800000000000002;3.280000000000001
1934;1.73;-3.74;-69.6;0.7;-3.53;-73.86;1.03;0.2100000000000004;4.259999999999991
1935;0.25;-1.36;-66.8;-0.3;-1.55;-70.37;0.55;0.18999999999999995;3.569999999999993
1936;0.93;1.49;-65.76;0.86;0.98;-65.95;0.07000000000000006;0.51;0.18999999999999773
1937;-2.27;-0.2;-67.77;-1.76;-0.14;-67.81;0.51;0.06;0.040000000000020464
1938;0.34;-2.2;-65.88;-0.09;-1.94;-68.05;0.43000000000000005;0.26000000000000023;2.170000000000016
1939;0.78;-1.75;-70.25;0.95;-1.6;-70.71;0.16999999999999993;0.1499999999999999;0.45999999999997954
1940;-1.78;-3.38;-70.21;-0.92;-3.31;-73.18;0.86;0.06999999999999984;2.9700000000000273
1941;-0.95;-1.55;-68.77;-1.08;-1.71;-71.72;0.13000000000000012;0.15999999999999992;2.9499999999999886
1942;-2.29;-0.71;-68.16;-1.34;-1.1;-70.22;0.95;0.3900000000000001;2.0600000000000023
1943;0.96;-1.79;-62.3;0.41;-2.0;-65.99;0.55;0.20999999999999996;3.6899999999999977
1944;-0.7;-2.25;-70.3;-1.09;-1.76;-70.62;0.3900000000000001;0.49;0.3199999999999932
1945;4.51;-1.53;-72.32;3.71;-1.24;-72.1;0.7999999999999998;0.29000000000000004;0.21999999999999886
1946;-2.96;-3.2;-68.83;-2.48;-3.08;-72.69;0.48;0.1200000000000001;3.8600000000000136
1947;-4.37;-1.44;-71.52;-3.64;-1.61;-73.88;0.73;0.17000000000000015;2.3600000000000136
1948;2.83;-0.65;-69.31;1.96;-0.96;-70.83;0.8700000000000001;0.30999999999999994;1.5199999999999818
1949;1.21;6.08;-68.16;1.47;5.25;-64.28;0.26;0.8300000000000001;3.8799999999999955
1950;0.91;1.07;-72.76;0.41;1.87;-68.24;0.5;0.8;4.52000000000001
1951;-0.59;-2.1;-66.25;-0.33;-1.91;-68.43;0.25999999999999995;0.19000000000000017;2.180000000000007
1952;2.77;-0.07;-69.6;1.75;0.13;-68.68;1.02;0.2;0.9199999999999875
1953;3.02;-1.4;-66.83;2.47;-1.24;-67.63;0.5499999999999998;0.15999999999999992;0.8000000000000114
1954;0.12;-1.53;-67.51;0.38;-1.49;-68.57;0.26;0.040000000000000036;1.0600000000000023
1955;2.1;-3.95;-68.64;1.45;-3.39;-71.06;0.6500000000000001;0.56;2.420000000000016
1956;-2.5;0.16;-63.48;-1.64;-0.4;-66.36;0.8600000000000001;0.56;2.8799999999999955
1957;3.41;-1.01;-65.01;2.9;-1.01;-65.23;0.5100000000000002;0.0;0.21999999999999886
1958;0.93;-2.4;-67.36;0.59;-1.95;-68.01;0.3400000000000001;0.44999999999999996;0.6500000000000057
1959;0.44;-2.03;-69.13;0.52;-1.87;-70.19;0.08000000000000002;0.1599999999999997;1.0600000000000023
1960;0.68;-2.99;-67.62;-0.15;-2.63;-70.63;0.8300000000000001;0.3600000000000003;3.009999999999991
1961;0.3;-2.5;-63.47;-1.0;-2.29;-68.11;1.3;0.20999999999999996;4.639999999999986
1962;2.53;1.94;-67.21;1.75;1.68;-65.56;0.7799999999999998;0.26;1.6499999999999773
1963;0.15;4.58;-65.22;0.58;4.07;-61.88;0.42999999999999994;0.5099999999999998;3.3400000000000034
1964;2.46;-1.36;-66.47;1.15;-0.19;-64.52;1.31;1.1700000000000002;1.9499999999999886
1965;3.71;-1.14;-69.64;2.97;-0.52;-67.73;0.7399999999999998;0.6199999999999999;1.9099999999999966
1966;4.34;0.37;-61.77;3.16;0.3;-62.28;1.1799999999999997;0.07;0.5099999999999909
1967;-0.03;-1.95;-68.48;0.23;-1.51;-67.68;0.26;0.43999999999999995;0.8000000000000114
1968;-1.15;-0.15;-65.84;-1.08;-0.26;-66.88;0.06999999999999984;0.11000000000000001;1.039999999999992
1969;3.21;-2.51;-63.49;2.12;-2.21;-65.58;1.0899999999999999;0.2999999999999998;2.0900000000000034
1970;1.72;-0.2;-63.13;1.74;-0.44;-63.56;0.020000000000000018;0.24;0.4300000000000068
1971;0.78;-0.67;-65.47;0.57;-0.42;-65.0;0.21000000000000008;0.25000000000000006;0.46999999999999886
1972;3.31;-4.82;-61.38;2.05;-4.11;-65.07;1.2600000000000002;0.71;3.6899999999999977
1973;-0.11;3.46;-65.49;0.21;2.86;-63.12;0.32;0.6000000000000001;2.3700000000000045
1974;1.2;-4.49;-64.44;0.35;-3.34;-66.55;0.85;1.1500000000000004;2.1100000000000136
1975;-2.12;-0.26;-62.25;-1.9;-0.55;-64.58;0.2200000000000002;0.29000000000000004;2.329999999999984
1976;-2.76;-2.74;-66.52;-2.33;-2.43;-68.61;0.4299999999999997;0.31000000000000005;2.0900000000000034
1977;0.0;-6.41;-62.4;-0.75;-5.9;-69.35;0.75;0.5099999999999998;6.949999999999989
1978;0.42;4.76;-60.21;0.83;3.38;-60.04;0.41;1.38;0.17000000000001592
1979;2.46;-1.74;-67.32;2.39;-0.84;-65.27;0.06999999999999984;0.9;2.0500000000000114
1980;-3.23;-2.18;-65.05;-2.51;-2.16;-67.43;0.7200000000000002;0.020000000000000018;2.3799999999999955
1981;0.1;-3.89;-58.88;0.21;-4.23;-64.18;0.10999999999999999;0.3400000000000003;5.300000000000011
1982;-0.81;-2.41;-61.13;-1.14;-2.34;-64.3;0.32999999999999985;0.07000000000000028;3.1699999999999875
1983;0.25;-1.37;-65.66;0.45;-1.36;-66.21;0.2;0.010000000000000009;0.5500000000000114
1984;0.27;-0.68;-58.97;0.41;-1.11;-61.59;0.13999999999999996;0.43000000000000005;2.6200000000000045
1985;-3.15;-3.77;-62.56;-2.49;-3.53;-65.79;0.6599999999999997;0.2400000000000002;3.230000000000018
1986;0.76;-3.41;-63.27;-0.27;-3.01;-66.68;1.03;0.40000000000000036;3.4099999999999966
1987;4.14;0.5;-59.96;2.42;0.35;-61.13;1.7199999999999998;0.15000000000000002;1.170000000000016
1988;2.71;-2.42;-60.95;2.17;-1.94;-61.67;0.54;0.48;0.7199999999999989
1989;2.69;-4.4;-63.81;2.07;-3.64;-65.34;0.6200000000000001;0.7600000000000002;1.5300000000000011
1990;-2.76;-4.36;-64.53;-1.99;-4.35;-68.57;0.7699999999999998;0.010000000000000675;4.039999999999992
1991;0.99;-0.66;-63.75;0.22;-0.9;-65.94;0.77;0.24;2.1899999999999977
1992;1.97;-3.39;-59.92;0.86;-3.03;-63.85;1.1099999999999999;0.3600000000000003;3.930000000000007
1993;1.68;2.0;-62.24;1.83;1.42;-60.9;0.15000000000000013;0.5800000000000001;1.3400000000000034
1994;2.0;-4.18;-60.46;0.81;-3.11;-62.6;1.19;1.0699999999999998;2.1399999999999864
1995;-1.73;-2.05;-61.64;-1.5;-2.06;-63.97;0.22999999999999998;0.010000000000000231;2.329999999999984
1996;0.33;-0.65;-62.2;-0.04;-0.68;-63.25;0.37;0.030000000000000027;1.0500000000000114
1997;-1.36;2.83;-57.85;-0.76;2.08;-58.02;0.6000000000000001;0.75;0.17000000000001592
1998;2.34;-0.83;-60.15;1.68;-0.26;-59.01;0.6599999999999999;0.57;1.1399999999999864
1999;2.65;-1.83;-56.41;1.74;-1.41;-57.48;0.9099999999999999;0.42000000000000015;1.0699999999999932
2000;1.3;-0.77;-65.73;1.3;-0.36;-63.15;0.0;0.41000000000000003;2.5800000000000125
2001;-2.69;0.42;-57.22;-1.52;-0.22;-59.47;1.17;0.64;2.25
2002;0.44;-5.96;-57.76;-0.63;-4.81;-62.34;1.07;1.1500000000000004;4.5800000000000125
2003;2.88;-1.63;-60.29;2.33;-1.74;-61.41;0.5499999999999998;0.1100000000000001;1.1200000000000045
2004;0.29;-1.63;-58.18;-0.31;-1.34;-60.3;0.6;0.2899999999999998;2.1200000000000045
2005;0.27;-2.19;-60.83;-0.35;-1.69;-62.1;0.62;0.5;1.2700000000000102
2006;-2.06;-0.06;-59.26;-1.56;-0.4;-60.9;0.5;0.34;1.6399999999999864
2007;0.69;1.21;-60.42;0.36;1.1;-59.5;0.32999999999999996;0.10999999999999988;0.9200000000000159
2008;0.22;0.43;-63.78;0.12;0.73;-61.85;0.1;0.3;1.9300000000000068
2009;1.83;0.82;-64.11;0.64;1.35;-61.97;1.19;0.5300000000000001;2.1399999999999864
2010;0.18;-5.11;-55.33;-0.44;-4.51;-60.85;0.62;0.6000000000000005;5.52000000000001
2011;-0.6;-1.99;-58.05;-0.57;-2.15;-60.68;0.030000000000000027;0.15999999999999992;2.6299999999999955
2012;0.18;-1.7;-56.69;-0.17;-1.69;-59.19;0.35;0.010000000000000009;2.5
2013;2.53;-0.16;-56.13;1.95;-0.28;-56.35;0.5799999999999998;0.12000000000000002;0.21999999999999886
2014;2.29;-5.27;-55.04;1.63;-4.41;-57.96;0.6600000000000001;0.8599999999999994;2.920000000000016
2015;1.29;-2.42;-59.53;1.17;-2.28;-60.33;0.1200000000000001;0.14000000000000012;0.8000000000000114
2016;2.14;-1.13;-59.62;1.15;-0.74;-59.99;0.9900000000000002;0.3899999999999999;0.37000000000000455
2017;3.72;1.27;-62.17;2.36;1.71;-59.17;1.3600000000000003;0.43999999999999995;3.0
2018;0.7;-3.94;-56.54;0.99;-3.64;-59.58;0.29000000000000004;0.2999999999999998;3.039999999999992
2019;1.7;0.94;-59.36;0.87;1.01;-58.41;0.83;0.07000000000000006;0.9499999999999886
2020;2.8;1.71;-61.54;1.93;2.07;-58.08;0.8699999999999999;0.3599999999999999;3.460000000000008
2021;2.18;-1.49;-55.24;1.29;-0.96;-56.16;0.8900000000000001;0.53;0.9199999999999875
2022;0.29;-0.82;-56.35;0.16;-0.67;-56.67;0.12999999999999998;0.1499999999999999;0.3199999999999932
2023;0.29;-1.64;-56.05;-0.03;-1.35;-57.22;0.31999999999999995;0.2899999999999998;1.170000000000016
2024;-0.73;-2.42;-48.77;-1.4;-2.2;-53.61;0.6699999999999999;0.21999999999999975;4.840000000000003
2025;2.7;-3.18;-56.93;2.36;-2.64;-57.03;0.3400000000000003;0.54;0.09999999999999432
2026;1.2;-4.24;-54.32;0.93;-3.9;-57.48;0.2699999999999999;0.3400000000000003;3.1599999999999966
2027;0.98;-1.8;-59.44;0.28;-1.37;-59.77;0.7;0.42999999999999994;0.3300000000000125
2028;-3.92;4.02;-56.54;-2.95;3.23;-56.38;0.9699999999999998;0.7899999999999996;0.1599999999999966
2029;5.56;-6.33;-60.43;3.6;-4.05;-61.12;1.9599999999999995;2.2800000000000002;0.6899999999999977
2030;0.25;-1.32;-57.89;0.56;-1.58;-59.72;0.31000000000000005;0.26;1.829999999999984
2031;1.46;-0.08;-56.07;0.63;0.03;-56.93;0.83;0.11;0.8600000000000136
2032;4.85;1.38;-57.57;4.01;1.4;-54.48;0.8399999999999999;0.020000000000000018;3.0900000000000034
2033;-0.8;-2.69;-54.21;-0.61;-2.27;-56.04;0.19000000000000006;0.41999999999999993;1.829999999999984
2034;-0.51;-4.46;-52.8;-1.47;-3.65;-57.21;0.96;0.81;4.409999999999997
2035;4.32;-2.92;-58.63;2.75;-2.09;-58.84;1.5700000000000003;0.8300000000000001;0.21000000000000796
2036;2.38;-2.38;-49.46;1.69;-2.39;-53.08;0.69;0.010000000000000231;3.6200000000000045
2037;1.3;-1.96;-53.06;1.24;-1.86;-53.77;0.06000000000000005;0.09999999999999987;0.710000000000008
2038;3.88;-0.55;-54.89;2.43;0.19;-53.26;1.4499999999999997;0.74;1.6299999999999955
